-1.9150116469678178, -6.115815778139447e-08
-1.915018512836992, 2.2263499386366622e-07
-1.915024295885641, 4.344046268953694e-07
-1.91503113870523, 7.685384822340871e-07
-1.9150369439058685, 1.0150866358570624e-06
-1.91504379009293, 1.399165538123493e-06
-1.9150485073976498, 3.5834304868848963e-06
-1.915053852082068, 3.9834548414720515e-06
-1.9150591094490803, 7.5875853060423794e-06
-1.9150648023681882, 7.988082258568262e-06
-1.915070661992465, 7.306525771498395e-06
-1.9150758996558042, 1.051966738359725e-05
-1.9150815955011318, 1.0846990612710694e-05
-1.9150874650334575, 1.0117986551723125e-05
-1.9150927099688944, 1.3295753373112498e-05
-1.9150984139143399, 1.3589257721404888e-05
-1.9151042942752903, 1.2820044688962e-05
-1.9151095468035118, 1.596417692033452e-05
-1.915115258920409, 1.622392996209998e-05
-1.915121150195707, 1.5414362541973173e-05
-1.9151264106260706, 1.852554536553541e-05
-1.9151321314192957, 1.8753062902844447e-05
-1.9151380346460454, 1.790591323974942e-05
-1.9151433034545635, 2.0985781210050903e-05
-1.9151490329449725, 2.118088968821997e-05
-1.915154947553972, 2.0294666571304466e-05
-1.9151602242557986, 2.3341726673230343e-05
-1.9151659619999362, 2.350375354691796e-05
-1.9151718876773511, 2.2577957979755308e-05
-1.9151771721556403, 2.5591971467952082e-05
-1.91518268486079, 2.5315388335811395e-05
-1.9151883164225438, 2.399275239663219e-05
-1.915193371559468, 2.6575316819539823e-05
-1.9151988781410028, 2.6274153076981103e-05
-1.9152045156897692, 2.4924479154633323e-05
-1.915209575637533, 2.748482907373006e-05
-1.9152150873056546, 2.716124182742082e-05
-1.9152207318580745, 2.578436381851318e-05
-1.9152257967862714, 2.8322239369865513e-05
-1.9152313135531505, 2.7976061320557333e-05
-1.9152346412915184, 2.3569861714014466e-05
-1.9152378219759292, 2.2301646727910038e-05
-1.9152413493454703, 1.808425429324084e-05
-1.9152445180843303, 1.320111264837431e-05
-1.9152476719766005, 1.2006712554525536e-05
-1.91525117837766, 7.855286176644013e-06
-1.915254318154757, 3.0490917078203512e-06
-1.9152574507821098, 1.918649587482333e-06
-1.9152609359102688, -2.170617817416165e-06
-1.915264046704104, -6.90186593650045e-06
-1.9152620960204205, -9.442580501537649e-07
-1.9152579241878398, 3.6888112173152823e-06
-1.9152544132416542, 8.60491542371299e-06
-1.9152450291437588, 1.067707826852055e-05
-1.915225711559551, 9.128275865425268e-06
-1.9152055361658193, 8.404495768176074e-06
-1.9151852867781378, 7.922011575266295e-06
-1.9151650596439027, 7.533829422980815e-06
-1.9151448100081354, 7.1837899586183645e-06
-1.9151245813580935, 6.848142480319534e-06
-1.9150676395583037, 6.082203107728688e-06
-1.9150085543143855, 5.155371742860575e-06
-1.9149498086015901, 4.169369950305708e-06
-1.9148911176766015, 3.1599756392541747e-06
-1.9148324454701098, 2.1414445615084202e-06
-1.9147738068537028, 1.1192103781601786e-06
-1.9147151877732196, 9.553896690667283e-08
-1.9146566019214195, -9.288014221866181e-07
-1.9145977545691226, -1.8050939493992996e-06
-1.9145388741489282, -2.7769003567010753e-06
-1.9144331576133002, -3.4487345202091125e-06
-1.914316764076264, -5.118165338022408e-06
-1.9141993661222378, -6.145275553611412e-06
-1.9140943938621013, -1.690567505747162e-05
-1.9139974549864662, -2.579706633410242e-05
-1.9139008953939403, -3.8486941598010077e-05
-1.913803329779647, -5.690614953468413e-05
-1.9137069566914178, -7.672173928819024e-05
-1.91361170418606, -8.137394251715748e-05
-1.9135128882577452, -0.00010212578835280646
-1.9133423668293335, -0.0001022960723239522
-1.9131436282145584, -9.795163648271821e-05
-1.9129405167690248, -9.084868405172743e-05
-1.912740227662081, -8.604357447416483e-05
-1.9125374732987508, -8.037381077930942e-05
-1.9123333412875345, -7.141727647204499e-05
-1.9121292902565485, -6.290474049682441e-05
-1.9119270419576022, -5.704081295953198e-05
-1.9117230216524872, -4.8686415949310546e-05
-1.9115195414189259, -4.081514411936516e-05
-1.9112319172063135, -4.488904140145106e-06
-1.9109325830325274, 2.8601068275233997e-05
-1.9106345795862034, 7.45890218356236e-05
-1.9103367081089033, 0.00011108338903154482
-1.9100400218777107, 0.00015029754953178051
-1.909742931422169, 0.00018904049021691146
-1.9094458584318459, 0.00023023770124441128
-1.9091500517485653, 0.00027561132819238217
-1.9088540739351352, 0.00031871299518286696
-1.9085564981354373, 0.00036253886623158183
-1.9081811149097156, 0.0004679278545549686
-1.9077998398380462, 0.0005731885261079797
-1.9074187405186251, 0.0006830447446221372
-1.9070386208621353, 0.000790966500702904
-1.9066588221671263, 0.0008997050776243648
-1.9062791243149864, 0.0010106193949387635
-1.9058976597627078, 0.001120435054816114
-1.9055358202595347, 0.001158158948323557
-1.9051791121069153, 0.0011653323040269404
-1.9048042229625923, 0.001217084370417702
-1.9043593772185947, 0.0013265233116177494
-1.903893584673443, 0.0014376163318063951
-1.9034425481611557, 0.001520256684786869
-1.9029800438886193, 0.0016036256534630294
-1.9025029603653025, 0.0017215687828834442
-1.9020365426696837, 0.0018276813744528718
-1.9015837349966456, 0.001888418884179569
-1.9011191963664813, 0.001970188830528569
-1.9006518349634551, 0.0020753421570188333
-1.9001818012770222, 0.002168957608848137
-1.899628063940681, 0.002345460621866719
-1.8990469021276186, 0.0025125290260664826
-1.8984628552027278, 0.0026884447325627647
-1.8978810185375647, 0.0028412468139966756
-1.8973031310532416, 0.0030465674916339753
-1.8967254244909426, 0.003253171134822179
-1.8961462573185919, 0.003461881974709347
-1.895575217866755, 0.0036531210417421254
-1.8950100647810897, 0.0038462908677311734
-1.894427536960798, 0.004024256099645637
-1.8937549346928613, 0.004321639475810973
-1.8930519745071552, 0.004625251474500077
-1.8923468425346144, 0.00490814595581271
-1.891637648131299, 0.005196013381782349
-1.8909376287751318, 0.005475995096117182
-1.8902460083095773, 0.005750721576676899
-1.8895516405093506, 0.006026496528580081
-1.8888491759374868, 0.006343032059357373
-1.888156340664769, 0.006616633126138465
-1.8874629995198118, 0.006962506711064346
-1.887171118534251, 0.007000584187062409
-1.8870242791851768, 0.0069746584908313095
-1.8867752786822998, 0.006945817624784326
-1.8864049036959802, 0.006934249141686263
-1.8859191079268751, 0.006913339504064382
-1.8851844692930164, 0.007195204551891783
-1.8843532964627598, 0.007551884260041573
-1.8835208057582546, 0.008011267288541275
-1.8826821903138977, 0.00843877099901245
-1.8818513776167078, 0.008846547766324432
-1.8811982660739857, 0.008895287711458493
-1.8803024014334462, 0.009291166992138934
-1.8792591764165036, 0.009825130317285382
-1.8782442562584722, 0.010331105110561612
-1.8772346464292315, 0.01084109309057134
-1.876208742481962, 0.01139348823647631
-1.875246597578294, 0.011989775119448775
-1.8742427823884622, 0.012596918305431443
-1.8732506849858568, 0.013180354719514058
-1.8722530109527804, 0.013782388859495344
-1.8714438521931271, 0.013959109398563112
-1.8706115768221556, 0.014072732891665017
-1.8695653857260446, 0.01457856505933395
-1.8684021599478928, 0.015205375201112897
-1.867259277759018, 0.015925052244106182
-1.8661224781788706, 0.016639546471366864
-1.8649814488764662, 0.017374080061922204
-1.8638277896212472, 0.018090700378104452
-1.8626955179631344, 0.018795641855588595
-1.8615388237078885, 0.019546974665258753
-1.8605533846739526, 0.019771769732009684
-1.859517174891752, 0.01995773526119506
-1.8581909035751842, 0.020680450026563508
-1.856818612499243, 0.0214480692008839
-1.8554566020062615, 0.022304713829272734
-1.8540546473275439, 0.023186832794004103
-1.852646930444207, 0.024051967506626522
-1.8512276177319587, 0.024933438227607706
-1.8498142821922563, 0.025833555802685253
-1.8484102955212973, 0.026718443354060983
-1.84714008524656, 0.027113410851123187
-1.845902138430962, 0.02744545040434589
-1.8445659541760953, 0.027760859740841755
-1.8429940051208558, 0.02861884176608213
-1.8412878358603368, 0.02963965439873969
-1.8396143929376199, 0.030689841326124002
-1.837922100752413, 0.03174824225415333
-1.8362571987659537, 0.03280814079678685
-1.8345957248501465, 0.03392223973927111
-1.8329304210151904, 0.03501604412445959
-1.831390020976705, 0.03555763362606885
-1.829834703039384, 0.03600364179535388
-1.828013121537292, 0.03708532278319198
-1.8260457898634403, 0.038399628685611226
-1.8242021101773707, 0.039329950736551704
-1.8223652054724506, 0.040664598471046975
-1.820538537471527, 0.0419396976710163
-1.8187424814636624, 0.043225930828226226
-1.8169558131657182, 0.04457208419070002
-1.8151734117354468, 0.04594868807627906
-1.8134951621790782, 0.04678065581800234
-1.8118066724180222, 0.04737787046562557
-1.8100186742691105, 0.04803419533978669
-1.8081494373856442, 0.04874136860629824
-1.806082687337641, 0.05000115807546904
-1.8039705249244395, 0.05152308191211494
-1.8018592557865505, 0.05302527334920257
-1.7997670811260256, 0.054569623670731864
-1.79768272620629, 0.056069832231752235
-1.795611416276577, 0.05762603651717628
-1.7935981829286725, 0.058863262721212804
-1.791550240006205, 0.059706995453884776
-1.7893800321231732, 0.06056933351901527
-1.7871070417118173, 0.0614686737506711
-1.7846534185240004, 0.06291726958068454
-1.7821154128515877, 0.06465982580213402
-1.7795328730386917, 0.06637800694456011
-1.7769651241978255, 0.0681069154899383
-1.7744243419405714, 0.06987799277416681
-1.7718830899951732, 0.07168194178836837
-1.769444241339876, 0.07310483219449754
-1.7670302376561287, 0.07416353833155907
-1.7645263766841741, 0.07524287287334974
-1.7619044689723615, 0.0763891551466633
-1.7591921193094422, 0.07750639275647872
-1.756297496718629, 0.07931195534304376
-1.7533666272375974, 0.08134488757065957
-1.7504613865075176, 0.08329869177485819
-1.7475828926195465, 0.08533473344149206
-1.7447476128530415, 0.08737866362876652
-1.7419798714997676, 0.08896174506483123
-1.7391237022860553, 0.09041179199562638
-1.736172093647562, 0.09186115169224268
-1.7331556323033248, 0.09325231169719869
-1.7300354450126911, 0.09502172668501864
-1.7268915730184244, 0.09724339332501059
-1.7237551155320137, 0.0994325846390704
-1.7206495330530531, 0.10163166021991993
-1.7175272284588239, 0.10388574308363283
-1.7144175224162506, 0.10613281737373834
-1.711310061219411, 0.10792349391991668
-1.7081067757897503, 0.10962719460393441
-1.7048026033870234, 0.11139484058985828
-1.7014436437550078, 0.1131701777357934
-1.6979741618881483, 0.11494527886754867
-1.6944219821883455, 0.11677637846292956
-1.6907045350977135, 0.11897264718596165
-1.6869413036553011, 0.12132721608671655
-1.6831739096968006, 0.12372645174832256
-1.6794053241755296, 0.12615918443121624
-1.675723031324896, 0.12820506167009982
-1.6719893829251187, 0.13031748126762188
-1.6681314643822125, 0.13245476748035712
-1.664186945281826, 0.1346086269132606
-1.6601853647227283, 0.13715961603491073
-1.6561782326079244, 0.13976371010270694
-1.6521768531306102, 0.14236670433461338
-1.6481882336994729, 0.14495713965789409
-1.644224367404493, 0.14756794129320527
-1.6402977033986934, 0.15023006794270255
-1.636353722704442, 0.15261705572211443
-1.632257227918647, 0.1550300704867219
-1.6280740776761538, 0.15748095507427362
-1.623836630432072, 0.16025998320702378
-1.619603092054084, 0.1630326470599082
-1.6153985283246366, 0.16577089363633019
-1.6112049436707383, 0.16857618954859102
-1.607013282592276, 0.17140809218444536
-1.6028150727046977, 0.17425798377549273
-1.5986344816951652, 0.17712136525195044
-1.5945347565265156, 0.17974578346390582
-1.590344333508706, 0.18226915293173224
-1.5860427685789615, 0.1849087804702273
-1.5817138714405392, 0.18767596981552512
-1.577363764407991, 0.19056772820149062
-1.5730349783652684, 0.19343608286259048
-1.5686773230459967, 0.19630153038220072
-1.5643387757141114, 0.19917036502801316
-1.5600352137285047, 0.2020461722649423
-1.5556938689668214, 0.2049773365582403
-1.5513231895969943, 0.2078373225060426
-1.5469065397652637, 0.21068426834357068
-1.542432700793154, 0.21375841473656088
-1.5379739233508096, 0.21685013387249488
-1.5335296901964135, 0.21994223761510223
-1.5291186198985431, 0.2230552887979988
-1.5247227337987828, 0.2262028894858544
