-2.9150116469678182, -6.115815771947324e-08, 0.011
-2.9150185128369928, 2.2263499390423614e-07, 0.021
-2.9150242958856416, 4.34404626913365e-07, 0.031
-2.9150311387052303, 7.685384821049461e-07, 0.041
-2.9150369439058688, 1.0150866357619762e-06, 0.051
-2.91504379009293, 1.3991655379905698e-06, 0.061
-2.9150485073976493, 3.58343048682169e-06, 0.071
-2.915053852082068, 3.983454841316217e-06, 0.08
-2.9150591094490808, 7.587585305758749e-06, 0.091
-2.9150648023681893, 7.98808225779278e-06, 0.101
-2.9150706619924653, 7.306525770455409e-06, 0.111
-2.9150758996558044, 1.0519667382665016e-05, 0.121
-2.9150815955011318, 1.0846990611944817e-05, 0.131
-2.915087465033457, 1.0117986551083043e-05, 0.141
-2.9150927099688944, 1.3295753372330388e-05, 0.151
-2.91509841391434, 1.358925772075217e-05, 0.161
-2.9151042942752907, 1.282004468807414e-05, 0.171
-2.9151095468035115, 1.5964176919732938e-05, 0.181
-2.915115258920409, 1.6223929961659305e-05, 0.191
-2.915121150195707, 1.5414362541426505e-05, 0.201
-2.91512641062607, 1.8525545364879873e-05, 0.211
-2.9151321314192953, 1.8753062902321537e-05, 0.221
-2.9151380346460445, 1.7905913239587114e-05, 0.231
-2.9151433034545624, 2.098578121044905e-05, 0.241
-2.915149032944971, 2.118088968890447e-05, 0.251
-2.91515494755397, 2.0294666572185434e-05, 0.261
-2.9151602242557972, 2.3341726674311347e-05, 0.271
-2.9151659619999344, 2.3503753548033456e-05, 0.281
-2.91517188767735, 2.2577957980636615e-05, 0.291
-2.9151771721556385, 2.5591971468856727e-05, 0.301
-2.9151826848607887, 2.531538833773203e-05, 0.311
-2.915188316422543, 2.3992752399871678e-05, 0.321
-2.9151933715594676, 2.657531682375295e-05, 0.331
-2.9151988781410028, 2.627415308252486e-05, 0.341
-2.9152045156897692, 2.4924479161462875e-05, 0.351
-2.9152095756375336, 2.7484829081656284e-05, 0.361
-2.915215087305656, 2.716124183635272e-05, 0.371
-2.915220731858076, 2.578436382848429e-05, 0.381
-2.915225796786273, 2.83222393807174e-05, 0.391
-2.9152313135531527, 2.7976061332358657e-05, 0.401
-2.9152346412914985, 2.3569861650408553e-05, 0.411
-2.9152378219758903, 2.2301646582846362e-05, 0.421
-2.9152413493454126, 1.8084254060890298e-05, 0.431
-2.915244518084248, 1.3201112330320377e-05, 0.441
-2.9152476719765, 1.2006712156083026e-05, 0.451
-2.91525117837754, 7.855285691834419e-06, 0.461
-2.915254318154612, 3.049091137940108e-06, 0.471
-2.9152574507819464, 1.9186489377694647e-06, 0.481
-2.9152609359100854, -2.1706185536380935e-06, 0.491
-2.9152640467038955, -6.901866757254776e-06, 0.501
-2.915262091344471, -9.54384666491156e-07, 0.511
-2.9152579118003215, 3.658894677553069e-06, 0.521
-2.9152543946165044, 8.559713490531492e-06, 0.531
-2.9152450162492842, 1.0597626701085551e-05, 0.541
-2.9152257262393517, 9.007286645371776e-06, 0.551
-2.915205576665506, 8.236995842652813e-06, 0.561
-2.9151853529920198, 7.704607873479342e-06, 0.571
-2.915165151489743, 7.265184268731464e-06, 0.581
-2.915144927530215, 6.86338926273708e-06, 0.591
-2.91512472453339, 6.475778826639419e-06, 0.601
-2.9150679821302123, 5.671412661518706e-06, 0.611
-2.9150091070538773, 4.711260569797391e-06, 0.621
-2.9149505697377114, 3.693980172622544e-06, 0.631
-2.914892087057151, 2.654122649143031e-06, 0.641
-2.9148336227835934, 1.605466612361172e-06, 0.651
-2.914775192005215, 5.532575913975459e-07, 0.661
-2.91471678045831, -5.003102579338584e-07, 0.671
-2.9146584020163475, -1.554497847622169e-06, 0.681
-2.914599778063521, -2.50763293381973e-06, 0.691
-2.9145411051771806, -3.5067729193263505e-06, 0.701
-2.9144356225767694, -4.185377924196225e-06, 0.711
-2.9143194802003114, -5.889657095624844e-06, 0.721
-2.914202337757872, -6.960792437654776e-06, 0.731
-2.914097719127991, -1.7706565261400766e-05, 0.741
-2.914000821958037, -2.7180206993949373e-05, 0.751
-2.9139045521024936, -3.985667710540799e-05, 0.761
-2.913807235601587, -5.829472539749356e-05, 0.771
-2.913711156776856, -7.811758520024584e-05, 0.781
-2.9136161758690893, -8.029493589961349e-05, 0.791
-2.913517616598433, -9.434379786344902e-05, 0.801
-2.913356637452407, -0.00010492061956706046, 0.811
-2.9131806747284426, -0.0001264312469287684, 0.821
-2.9130027557347766, -0.00013825435250482652, 0.831
-2.9128195382276516, -0.0001410933432075947, 0.841
-2.9126248777062673, -0.00014154194887675063, 0.851
-2.9124284597998344, -0.00014229142142074532, 0.861
-2.912235100695983, -0.00014462348117207682, 0.871
-2.912056812751531, -0.00015075505726067144, 0.881
-2.9118621629889714, -0.0001515934311877853, 0.891
-2.9116665026913635, -0.00015261292901955388, 0.901
-2.9115624456343014, -0.00015240691489627056, 0.911
-2.911358889554321, -0.0001512675942593252, 0.921
-2.911073290030209, -0.0001590547875049393, 0.931
-2.910793407995287, -0.00018202173768185395, 0.941
-2.910509657825896, -0.00019081974700243417, 0.951
-2.9102299568288, -0.0002079868590033336, 0.961
-2.909948471067125, -0.00022473225120272163, 0.971
-2.9096629776465197, -0.0002296494442837899, 0.981
-2.9093787074515793, -0.00023226956729142142, 0.991
-2.909101930516009, -0.0002466859059184383, 1.001
-2.908814136889761, -0.00027040591184344237, 1.011
-2.9084426182865446, -0.00030042207169158, 1.021
-2.9080509364658615, -0.0003222622981072096, 1.031
-2.9076486390288707, -0.00034620912145508047, 1.041
-2.9072478072794987, -0.00036424970142829536, 1.051
-2.906855900260361, -0.00039129372441468673, 1.061
-2.9064606651756186, -0.00041295016037488376, 1.071
-2.9060603117283903, -0.0004314349279055837, 1.081
-2.905659582950274, -0.00044506891858633136, 1.091
-2.905258683339157, -0.0004555987886653863, 1.101
-2.9047763890716327, -0.0004939221099892569, 1.111
-2.9042304088585995, -0.0005014935943567627, 1.121
-2.9036833794596455, -0.0005193445903451808, 1.131
-2.903136876745195, -0.000531184345767276, 1.141
-2.9025851469911754, -0.0005515798104418795, 1.151
-2.9020243317123002, -0.0005480326463636482, 1.161
-2.901469781388357, -0.0005489638400032747, 1.171
-2.9009153442139914, -0.0005480639543437774, 1.181
-2.9003727108152537, -0.000571702591207357, 1.191
-2.899827032472751, -0.0005827830732299861, 1.201
-2.8992281972745815, -0.0006187018966564132, 1.211
-2.8985126370785346, -0.0006184766661252967, 1.221
-2.897786937214527, -0.0006201118344443861, 1.231
-2.897064463624358, -0.0006162245698040524, 1.241
-2.8963407933705585, -0.0006166133637107522, 1.251
-2.895617842200474, -0.0006166500239528405, 1.2610000000000001
-2.8949108765263896, -0.0006158751757216821, 1.271
-2.8941932116578117, -0.0006247982242502388, 1.2810000000000001
-2.893469568600019, -0.0006238648105848265, 1.291
-2.8927467725051113, -0.0006242015747323234, 1.301
-2.892012146649681, -0.0006231477122974081, 1.311
-2.8911826921899593, -0.0006262455244012862, 1.321
-2.890305112426973, -0.0006575292823847956, 1.331
-2.88940148203865, -0.0006581976217265571, 1.341
-2.888497843959497, -0.0006617715009148079, 1.35
-2.887597110693333, -0.0006646165966829365, 1.361
-2.886700030586312, -0.0006743739622930772, 1.371
-2.8858024867857335, -0.0006759515591514642, 1.381
-2.884899733080954, -0.0006823259588935726, 1.391
-2.8839967495388694, -0.0006784267514595007, 1.401
-2.8830598192365655, -0.0006947091013747552, 1.411
-2.882018901540068, -0.0007004787961912253, 1.421
-2.8809218582631124, -0.0007100000025511014, 1.431
-2.8798198977560263, -0.0007038809245455383, 1.441
-2.878720563642131, -0.0006861760166162348, 1.451
-2.8776053320104014, -0.0006760996483509504, 1.461
-2.876490389729583, -0.0006669108800247239, 1.471
-2.875356212123126, -0.0006365322489603345, 1.4809999999999999
-2.8742237841799865, -0.000611744572777869, 1.491
-2.873094749245436, -0.0005823653972188118, 1.501
-2.8719180445736003, -0.0005746768434888013, 1.5110000000000001
-2.8706298949136326, -0.0005680027410730625, 1.521
-2.8692985560577124, -0.0005422308791569639, 1.5310000000000001
-2.867964610335222, -0.0005076603973658853, 1.541
-2.8666297817365813, -0.0004617148338269735, 1.5510000000000002
-2.8653017057306576, -0.000429629891035571, 1.561
-2.863971580575094, -0.00040658219354048253, 1.571
-2.862643856394207, -0.00036553239222450777, 1.581
-2.8613192734997566, -0.0003360086531299779, 1.591
-2.8599936584836247, -0.000302464380467521, 1.601
-2.8586160942073535, -0.00028693267309484077, 1.611
-2.8571473918433683, -0.0002702640598428438, 1.621
-2.855571842981358, -0.0002508932578303728, 1.631
-2.853872215664522, -0.00022883810927719274, 1.641
