0.08498835303218187, -6.11581577842333e-08, 7.654042494670958e-17,-9.950255243072244e-17, 0.011
0.08498148716300755, 2.2263499401483397e-07, 7.654042494670958e-17,-9.950255243072244e-17, 0.021
0.08497570411435884, 4.3440462696620823e-07, 7.654042494670958e-17,-9.950255243072244e-17, 0.03
0.08496886129476969, 7.685384821320363e-07, 7.654042494670958e-17,-9.950255243072244e-17, 0.041
0.08496305609413127, 1.0150866356895438e-06, 7.654042494670958e-17,-9.950255243072244e-17, 0.051
0.08495620990706973, 1.3991655380691198e-06, 7.654042494670958e-17,-9.950255243072244e-17, 0.061
0.08495149260235006, 3.583430486795177e-06, 7.654042494670958e-17,-9.950255243072244e-17, 0.071
0.08494614791793166, 3.983454841075407e-06, 7.654042494670958e-17,-9.950255243072244e-17, 0.08
0.08494089055091952, 7.587585305376601e-06, 7.654042494670958e-17,-9.950255243072244e-17, 0.091
0.08493519763181112, 7.988082257717458e-06, 7.654042494670958e-17,-9.950255243072244e-17, 0.1
0.08492933800753458, 7.306525770545859e-06, 0.006312553661544701,-0.008206215119395654, 0.116
0.08487714360933626, 2.941152473285801e-05, 0.006312553661544701,-0.008206215119395654, 0.132
0.08470976971333108, 3.593602813862471e-05, 0.006312553661544701,-0.008206215119395654, 0.132
0.08440833707139156, 3.563965995027351e-05, 0.006312553661544701,-0.008206215119395654, 0.148
0.08399540199858088, 3.341148191296099e-05, 0.006312553661544701,-0.008206215119395654, 0.151
0.08352560123953877, 4.053397253265186e-05, 0.006312553661544701,-0.008206215119395654, 0.166
0.08296209551908972, 4.923130922714353e-05, 0.006312553661544701,-0.008206215119395654, 0.182
0.08227694083354682, 3.496926085331956e-05, 0.006312553661544701,-0.008206215119395654, 0.182
0.08153103803840374, 9.570144176640212e-06, 0.006312553661544701,-0.008206215119395654, 0.197
0.08077360721443516, -6.391028765383298e-06, 0.012500416667708054,-0.016249729147708107, 0.201
0.08009921337187907, -0.00010011998330175742, 0.012500416667708054,-0.016249729147708107, 0.213
0.0794407533494715, -0.00018984490021871939, 0.012500416667708054,-0.016249729147708107, 0.227
0.07878983001131651, -0.00026765486094000514, 0.012500416667708054,-0.016249729147708107, 0.242
0.07813633600312096, -0.0003549041330039983, 0.012500416667708054,-0.016249729147708107, 0.242
0.07749104046518482, -0.00042924330782648554, 0.012500416667708054,-0.016249729147708107, 0.256
0.07684179235551312, -0.0005054545417308479, 0.012500416667708054,-0.016249729147708107, 0.261
0.0762010289425448, -0.0005652659844247819, 0.012500416667708054,-0.016249729147708107, 0.274
0.07556448758466897, -0.0006080025401735097, 0.012500416667708054,-0.016249729147708107, 0.288
0.07491432736352309, -0.0006699865870632257, 0.01875140625790384,-0.024374085793529256, 0.301
0.07426609218715323, -0.0007317729150268253, 0.01875140625790384,-0.024374085793529256, 0.301
0.07369779321919825, -0.0008461236156048332, 0.01875140625790384,-0.024374085793529256, 0.316
0.07316595114936339, -0.0010184832271992953, 0.01875140625790384,-0.024374085793529256, 0.32
0.07264906135562865, -0.0011556468559948553, 0.01875140625790384,-0.024374085793529256, 0.335
0.07214020137689584, -0.001272980444553104, 0.01875140625790384,-0.024374085793529256, 0.349
0.07163649623262296, -0.0013882044390298644, 0.01875140625790384,-0.024374085793529256, 0.364
0.07112136615793802, -0.0015209088992217577, 0.01875140625790384,-0.024374085793529256, 0.364
0.07059934113995814, -0.001651883895855892, 0.01875140625790384,-0.024374085793529256, 0.38
0.07007544416099139, -0.00177667190925446, 0.01875140625790384,-0.024374085793529256, 0.381
0.069555265633518, -0.0019098481266614366, 0.01875140625790384,-0.024374085793529256, 0.395
0.06903687458612048, -0.0020391953901592753, 0.02500333336661978,-0.03249783272662305, 0.409
0.06860990268131592, -0.0022425258775692933, 0.02500333336661978,-0.03249783272662305, 0.427
0.06822524365987136, -0.0024562184198485236, 0.02500333336661978,-0.03249783272662305, 0.427
0.06784586550656369, -0.0026435254588918324, 0.02500333336661978,-0.03249783272662305, 0.442
0.06746303155415448, -0.0028383234458093554, 0.02500333336661978,-0.03249783272662305, 0.442
0.06707294010935393, -0.003048243683585717, 0.02500333336661978,-0.03249783272662305, 0.46
0.06668395622714818, -0.003252247547753481, 0.02500333336661978,-0.03249783272662305, 0.46
0.0662952093089531, -0.0034460215399413742, 0.02500333336661978,-0.03249783272662305, 0.475
0.06590424612868519, -0.0036430809087837435, 0.02500333336661978,-0.03249783272662305, 0.493
0.06551689109170056, -0.003836730134807468, 0.02500333336661978,-0.03249783272662305, 0.493
0.06511303879395074, -0.0040574860437900965, 0.03125651051816781,-0.04062076637755832, 0.509
0.0647971247518723, -0.004306493312858225, 0.03125651051816781,-0.04062076637755832, 0.51
0.06452591450054017, -0.004572260531850082, 0.03125651051816781,-0.04062076637755832, 0.524
0.06424621289200841, -0.004848640928036323, 0.03125651051816781,-0.04062076637755832, 0.537
0.0639703535891708, -0.005114819976012232, 0.03125651051816781,-0.04062076637755832, 0.551
0.06369154820257723, -0.005381526630942614, 0.03125651051816781,-0.04062076637755832, 0.551
0.06341260832163068, -0.00564408271881316, 0.03125651051816781,-0.04062076637755832, 0.566
0.0631310387564117, -0.00590698549280771, 0.03125651051816781,-0.04062076637755832, 0.571
0.06284840183583436, -0.006168209032276926, 0.03125651051816781,-0.04062076637755832, 0.586
0.06256584911253552, -0.006428073712683679, 0.03751125025232208,-0.04874268289237784, 0.603
0.06227940418905161, -0.006687010522452621, 0.03751125025232208,-0.04874268289237784, 0.603
